,user,time_unix,weight_dem,weight_rep
57013,John Kasich,1478651823,0.030568523,0.9694315
57014,Donald J. Trump,1478629419,0.39168784,0.6083122
57015,John Kasich,1478660246,0.082285985,0.917714
57016,Ted Cruz,1478656064,0.004000546,0.99599946
57017,Ben & Candy Carson,1478677771,0.10618506,0.893815
57018,Jim Gilmore,1478657744,0.30034086,0.6996591
57019,Donald J. Trump,1478623176,0.038758904,0.9612411
57020,Ted Cruz,1478657324,0.04129913,0.9587009
57021,Donald J. Trump,1478646222,0.045426957,0.954573
57022,Jim Gilmore,1478630181,0.014336633,0.98566335
57023,Mike Pence,1478626338,0.033291876,0.9667081
57024,John Kasich,1478632040,0.7582103,0.24178976
57025,Jim Gilmore,1478638012,0.36338025,0.63661975
57026,Jim Gilmore,1478627807,0.7092339,0.29076606
57027,Ted Cruz,1478631298,0.21936114,0.7806389
57028,Donald J. Trump,1478655315,0.011826226,0.9881738
57029,Ted Cruz,1478628173,0.018105723,0.9818943
57030,Ted Cruz,1478650687,0.07831368,0.9216863
57031,Ted Cruz,1478624666,0.004532752,0.9954672
57032,Marco Rubio,1478642942,0.81295216,0.18704778
57033,Senator Rand Paul,1475438051,0.26141047,0.7385895
57034,Donald J. Trump,1470952890,0.2650699,0.73493016
57035,Donald J. Trump,1472333228,0.10103755,0.89896244
57036,Ted Cruz,1472414345,0.0051534097,0.9948466
57037,Senator Rand Paul,1478669082,0.02013247,0.9798676
57038,Ted Cruz,1476295389,0.022795273,0.97720474
57039,Senator Rand Paul,1476461824,0.012638379,0.98736167
57040,Ted Cruz,1478621588,0.9065264,0.09347359
57041,Gov. Mike Huckabee,1478668752,0.0014362206,0.9985638
57043,Donald J. Trump,1471440281,0.042725354,0.9572746
57044,Donald J. Trump,1473381576,0.0026480663,0.9973519
57045,Mike Pence,1473088198,0.123477615,0.87652236
57046,Donald J. Trump,1476063400,0.047790937,0.9522091
57047,Senator Rand Paul,1472841980,0.0009000367,0.99909997
57048,Gov. Mike Huckabee,1473763464,0.002173337,0.99782664
57049,Donald J. Trump,1473347353,0.00051605137,0.99948394
57050,Governor Mike Pence,1471011990,0.00077133265,0.9992287
57051,Gov. Mike Huckabee,1470953753,0.006903014,0.993097
57052,Donald J. Trump,1476021748,0.021320948,0.9786791
57053,Senator Rand Paul,1471440368,0.0033524109,0.99664754
57054,Senator Rand Paul,1471002112,0.0024879435,0.9975121
57055,Gov. Mike Huckabee,1478662386,0.0007454697,0.9992545
57056,Governor Mike Pence,1476295607,1.7876571e-06,0.9999982
57057,Rick Santorum,1478667964,0.33842477,0.66157526
57058,Gov. Mike Huckabee,1478654595,0.36609277,0.6339072
57059,Senator Rand Paul,1473338028,0.7556292,0.24437085
57060,Donald J. Trump,1476063470,0.03256013,0.96743983
57061,Rick Santorum,1478667391,0.005259919,0.99474007
57062,Mike Pence,1476444783,0.0011976331,0.9988023
57063,Ted Cruz,1476799665,0.0008014689,0.9991985
57064,Gov. Mike Huckabee,1473763402,0.009863133,0.99013686
57065,Gov. Mike Huckabee,1478674637,0.012346155,0.9876538
57066,Ted Cruz,1478613711,0.12681977,0.87318027
57067,Rick Santorum,1478662569,0.024221176,0.9757789
57068,Donald J. Trump,1476021917,0.025211195,0.9747888
57069,Ted Cruz,1478621724,0.007330387,0.9926696
57070,Governor Christie,1474060147,0.041735534,0.95826447
57071,Gov. Mike Huckabee,1478637232,0.00017013063,0.9998299
57072,Senator Rand Paul,1478650199,0.07472839,0.92527163
57073,Gov. Mike Huckabee,1478665703,0.7812655,0.21873447
57074,Donald J. Trump,1476063130,0.00016805687,0.9998319
57075,Gov. Mike Huckabee,1478643604,0.8985547,0.10144529
57076,Gov. Mike Huckabee,1474798732,0.04163146,0.9583685
57077,Ted Cruz,1473088515,0.00022799721,0.999772
57078,Governor Christie,1475437822,0.23512128,0.76487875
57079,Donald J. Trump,1473271946,0.10814155,0.8918584
57080,John Kasich,1471011652,0.0027442768,0.99725574
57081,Donald J. Trump,1471002223,0.00056345324,0.99943656
57082,Senator Rand Paul,1475438031,0.0016827575,0.99831724
57083,Governor Christie,1476305541,0.057533752,0.9424662
57084,Gov. Mike Huckabee,1478674432,0.048983417,0.95101655
57085,John Kasich,1471487059,0.0054822634,0.99451774
57086,Donald J. Trump,1472704826,0.0009523147,0.9990477
57087,Ted Cruz,1472413804,0.64377564,0.35622436
57088,Donald J. Trump,1476740293,1.6663419e-06,0.99999833
57089,Ted Cruz,1478613709,0.06297522,0.9370247
57090,Donald J. Trump,1472704854,0.012763778,0.9872362
57091,Donald J. Trump,1476055584,0.014231473,0.9857685
57092,Gov. Mike Huckabee,1478669772,7.266994e-07,0.9999993
57093,Gov. Mike Huckabee,1478679359,0.19023523,0.8097648
57094,Donald J. Trump,1476621100,0.00022511715,0.9997749
57095,Donald J. Trump,1473336613,0.93617415,0.06382588
57096,Gov. Mike Huckabee,1478696266,0.039410498,0.96058947
57097,Senator Rand Paul,1472841984,0.48978436,0.51021564
57098,Donald J. Trump,1476063326,0.18871541,0.8112846
57099,Senator Rand Paul,1476054792,0.020528618,0.9794714
57100,Donald J. Trump,1476021804,0.0064662984,0.99353373
57101,Gov. Mike Huckabee,1478696837,0.00041746738,0.9995826
57102,Donald J. Trump,1474059687,0.00040678575,0.9995932
57103,John Kasich,1475949006,0.5851772,0.41482282
57104,Rick Santorum,1478663993,0.00055595743,0.99944407
57105,Donald J. Trump,1476021693,0.33833206,0.66166794
57106,Mike Pence,1473346006,0.0025443377,0.99745566
57107,Governor Mike Pence,1476799172,0.0010269455,0.998973
57108,Governor Mike Pence,1473346484,2.0498246e-05,0.9999795
57109,Governor Mike Pence,1473346403,0.00058291195,0.99941707
57110,Senator Rand Paul,1478657023,0.00056229276,0.99943763
57111,Gov. Mike Huckabee,1478659247,0.43561703,0.56438303
57112,Governor Mike Pence,1473764531,0.0010530188,0.99894696
57113,Donald J. Trump,1476063384,0.00113248,0.9988675
57114,Senator Rand Paul,1472841989,0.0008271146,0.99917287
57115,Ted Cruz,1473382594,0.0310848,0.96891516
57116,Marco Rubio,1471012174,0.0065451036,0.9934549
57117,Donald J. Trump,1476021868,0.14673053,0.85326946
57118,Gov. Mike Huckabee,1478664986,0.0176373,0.9823627
57119,Donald J. Trump,1473973907,0.00360994,0.99639004
57120,Rick Santorum,1478632908,0.0041023614,0.99589765
57121,Governor Christie,1473272180,0.003104774,0.9968952
57122,Gov. Mike Huckabee,1478657136,3.9546794e-06,0.99999607
57123,Gov. Mike Huckabee,1478661925,0.029287018,0.97071296
57124,Ted Cruz,1473346297,0.21250065,0.7874993
57125,Mike Pence,1476295004,0.032640483,0.96735954
57126,Gov. Mike Huckabee,1478643763,0.037935074,0.962065
57127,Gov. Mike Huckabee,1478614761,0.049415458,0.95058453
57128,Jeb Bush,1472842599,0.04579746,0.95420253
57129,Donald J. Trump,1476306091,0.7335436,0.2664564
57130,Gov. Mike Huckabee,1478644072,0.6227114,0.37728855
57131,Governor Mike Pence,1476799161,0.00022723198,0.9997727
57132,John Kasich,1476798901,0.009332184,0.9906679
57133,Donald J. Trump,1476926576,0.00019258543,0.9998074
57134,Donald J. Trump,1476928973,0.017116342,0.98288363
57135,Mike Pence,1476744416,0.00056138454,0.9994386
57136,Mike Pence,1476928122,0.004582243,0.9954177
57137,Ted Cruz,1473960121,0.0014742952,0.9985257
57138,Donald J. Trump,1476929493,0.03332272,0.9666773
57139,Governor Christie,1475531842,0.014102106,0.9858979
57140,Donald J. Trump,1476927457,0.018939571,0.9810604
57141,Donald J. Trump,1476926962,0.001044359,0.9989556
57142,Donald J. Trump,1476928935,0.022773776,0.97722626
57143,Mike Pence,1477164292,0.059944212,0.9400557
57144,Donald J. Trump,1476062957,0.008167899,0.9918321
57145,Donald J. Trump,1476927580,0.1608817,0.8391183
57146,Donald J. Trump,1476928542,0.9505166,0.049483463
57147,Gov. Mike Huckabee,1475759212,0.7289502,0.2710498
57148,John Kasich,1476896648,0.0943597,0.90564024
57149,John Kasich,1472683643,0.02360993,0.97639
57150,Governor Christie,1475258445,0.18258601,0.817414
57151,Ben & Candy Carson,1471908033,0.0013765843,0.9986234
57152,Mike Pence,1475258876,0.002075894,0.9979241
57153,Donald J. Trump,1476928220,0.0034905705,0.9965094
57154,Governor Mike Pence,1474391021,2.5399317e-05,0.9999746
57155,Gov. Mike Huckabee,1474391044,0.5199852,0.48001486
57156,Mike Pence,1476929676,0.0040049655,0.99599504
57157,Donald J. Trump,1473959523,0.1836176,0.81638235
57158,Donald J. Trump,1476927945,0.16406603,0.8359339
57159,Donald J. Trump,1476062985,0.070411764,0.92958826
57160,Donald J. Trump,1476744691,0.004302598,0.9956974
57161,Donald J. Trump,1475532226,0.16415466,0.8358453
57162,Donald J. Trump,1476928471,0.37918612,0.6208139
57163,Donald J. Trump,1476927876,0.00053319504,0.99946684
57164,Donald J. Trump,1476926539,0.1828011,0.8171989
57165,Mike Pence,1475757740,0.26098204,0.7390179
57166,Donald J. Trump,1477240203,0.035905953,0.964094
57167,Ben & Candy Carson,1476925852,0.21980506,0.7801949
57168,Donald J. Trump,1476062602,0.96964103,0.030358959
57169,Donald J. Trump,1476928620,0.64599705,0.35400298
57170,Mike Pence,1476927675,0.041821312,0.9581787
57171,Donald J. Trump,1476928014,0.055398718,0.94460124
57172,Mike Pence,1476925528,0.00033462196,0.9996654
57173,Donald J. Trump,1476061983,0.16803603,0.83196396
57174,Donald J. Trump,1476061911,0.0014868035,0.99851316
57175,Ted Cruz,1476063034,0.07339156,0.9266085
57176,Donald J. Trump,1476926660,0.016908713,0.9830913
57177,Donald J. Trump,1476928275,0.000984171,0.9990158
57178,Donald J. Trump,1476927527,0.031741243,0.9682587
57179,Donald J. Trump,1476928747,0.00023547975,0.9997645
57180,Senator Rand Paul,1474510449,0.015765069,0.984235
57181,Donald J. Trump,1476929785,0.040035486,0.9599646
57182,Donald J. Trump,1476062196,0.38778082,0.6122191
57183,Ted Cruz,1473960092,0.0422388,0.9577612
57184,Mike Pence,1473959744,0.049768418,0.95023155
57185,Donald J. Trump,1475530895,0.18684271,0.8131573
57186,Jeb Bush,1472683889,0.09459289,0.90540713
57187,Ted Cruz,1476744872,0.8646293,0.13537069
57188,Donald J. Trump,1476927569,0.9434319,0.05656803
57189,Donald J. Trump,1476896264,0.0861953,0.91380465
57190,Donald J. Trump,1476062687,0.04715425,0.95284575
57191,Donald J. Trump,1476929288,0.06657227,0.93342775
57192,Donald J. Trump,1476062916,0.12228338,0.8777166
57193,Mike Pence,1471908158,0.0014673377,0.99853265
57194,Mike Pence,1476490033,0.058614127,0.9413859
57195,Donald J. Trump,1476928561,0.020051887,0.97994816
57196,Ben & Candy Carson,1473013473,0.00069842336,0.99930155
57197,Ted Cruz,1476744775,0.17463128,0.82536876
57198,Donald J. Trump,1476061886,0.18874758,0.8112524
57199,Donald J. Trump,1476062690,0.5455994,0.45440057
57200,Senator Rand Paul,1475257483,0.046335477,0.95366454
57201,Donald J. Trump,1476927871,0.2499763,0.7500237
57202,Donald J. Trump,1476928140,3.33439e-05,0.9999666
57203,Mike Pence,1476928298,0.079949446,0.92005056
57204,Mike Pence,1476926818,0.99885046,0.0011495738
57205,Rick Santorum,1476062339,0.00026035146,0.9997396
57206,Donald J. Trump,1476927289,0.023659537,0.9763405
57207,Mike Pence,1476488874,0.027964488,0.97203547
57208,Donald J. Trump,1477240472,0.009886667,0.99011326
57209,Donald J. Trump,1476927953,0.0047020684,0.99529797
57210,Donald J. Trump,1476928714,0.14685886,0.8531412
57211,Donald J. Trump,1476929509,0.009906769,0.9900932
57212,Donald J. Trump,1476928309,0.23713167,0.76286834
57213,Donald J. Trump,1477239830,0.09646223,0.90353775
57214,Donald J. Trump,1476926939,0.058299355,0.94170064
57215,Donald J. Trump,1476928614,0.00017313869,0.99982685
57216,Donald J. Trump,1476926625,0.0024863663,0.99751365
57217,Donald J. Trump,1476896422,0.0067008086,0.9932991
57218,Mike Pence,1474765111,0.007932206,0.9920678
57219,Senator Rand Paul,1477240047,0.025388554,0.9746114
57220,Donald J. Trump,1476744372,0.011583918,0.9884161
57221,Jim Gilmore,1475332561,0.06764026,0.9323597
57222,Donald J. Trump,1476062824,1.9891218e-06,0.999998
57223,Donald J. Trump,1476926888,0.0014889593,0.998511
57224,Mike Pence,1473013044,0.08632929,0.9136707
57225,Donald J. Trump,1476927773,0.00019198134,0.999808
57226,Governor Mike Pence,1475257717,0.00016116102,0.9998388
57227,Ted Cruz,1474510743,0.00397985,0.99602014
57228,Donald J. Trump,1476927166,0.10987393,0.8901261
57229,Donald J. Trump,1476926420,0.00097016554,0.9990299
57230,Donald J. Trump,1476929669,0.01256056,0.98743945
57231,Donald J. Trump,1476926921,0.20047063,0.7995294
57232,Donald J. Trump,1476926289,0.020747315,0.97925276
57233,Ted Cruz,1476926585,0.07002321,0.92997676
57234,Senator Rand Paul,1473444837,0.0005627796,0.99943715
57235,Jeb Bush,1473901646,0.053767465,0.94623256
57236,Donald J. Trump,1476925660,0.010903454,0.9890966
57237,Donald J. Trump,1476925943,0.013159968,0.98684
57238,Governor Mike Pence,1474304091,0.030131381,0.9698686
57239,Rick Santorum,1476928688,0.057494905,0.94250506
57240,Mike Pence,1475110480,0.061157703,0.93884224
57241,Senator Rand Paul,1474916484,0.6469955,0.3530046
57242,Rick Santorum,1476929782,0.024887888,0.97511214
57243,Ted Cruz,1473692669,0.06701592,0.93298405
57244,Ted Cruz,1475188292,0.08328227,0.9167177
57245,Governor Christie,1475187232,0.31341326,0.6865868
57246,Gov. Mike Huckabee,1476925936,0.4640139,0.5359861
57247,Ted Cruz,1473963487,0.0014446216,0.99855536
57248,Donald J. Trump,1471000071,3.8920907e-06,0.99999607
57249,Governor Mike Pence,1474304172,0.06394285,0.93605715
57250,Donald J. Trump,1476925136,0.036407035,0.963593
57251,Ted Cruz,1473692484,0.29022115,0.70977885
57252,Ted Cruz,1474303588,0.059956454,0.9400435
57253,Gov. Mike Huckabee,1476927932,0.0016021294,0.9983979
57254,Donald J. Trump,1476127376,0.007133756,0.9928663
57255,Donald J. Trump,1476127864,4.9114013e-05,0.9999509
57256,Gov. Mike Huckabee,1476926764,0.48472053,0.5152794
57257,Donald J. Trump,1476720449,9.7755204e-05,0.99990225
57258,Gov. Mike Huckabee,1474565997,0.72384477,0.2761552
57259,Gov. Mike Huckabee,1476928327,1.0548713e-06,0.9999989
57260,Senator Rand Paul,1475589480,0.038349368,0.9616506
57261,Marco Rubio,1471552209,0.030630253,0.96936977
57262,Gov. Mike Huckabee,1473600097,0.90158254,0.098417416
57263,Rick Santorum,1476927849,0.038693454,0.9613066
57264,Marco Rubio,1473334381,0.3883661,0.61163384
57265,Governor Christie,1472584014,0.00027044513,0.9997296
57266,Donald J. Trump,1475955648,2.0609443e-05,0.9999794
57267,Mike Pence,1475187415,0.02823763,0.9717623
57268,Donald J. Trump,1476925989,0.016720902,0.9832791
57269,Rick Santorum,1476925765,0.20205505,0.7979449
57270,Mike Pence,1477096644,0.0027077945,0.9972922
57271,Mike Pence,1472919753,0.2699776,0.7300224
57272,Gov. Mike Huckabee,1476928846,0.0013568405,0.9986432
57273,Gov. Mike Huckabee,1476926952,7.493114e-05,0.999925
57274,Ted Cruz,1474303480,0.051497154,0.9485028
57275,Gov. Mike Huckabee,1476929276,0.77703124,0.22296871
57276,Ted Cruz,1476924184,0.0040756697,0.99592435
57277,Carly Fiorina,1471551822,0.9999788,2.1277418e-05
57278,Mike Pence,1473548214,0.40336308,0.59663695
57279,Donald J. Trump,1474303275,0.0006664304,0.99933356
57280,Governor Mike Pence,1474304224,0.48445767,0.51554227
57281,Carly Fiorina,1474565434,0.91511756,0.08488248
57282,Gov. Mike Huckabee,1476927547,0.041277025,0.95872295
57283,Jeb Bush,1471641719,0.009560095,0.9904399
57284,Donald J. Trump,1475693589,0.014548863,0.9854511
57285,Gov. Mike Huckabee,1476926137,0.16006693,0.83993304
57286,Ted Cruz,1474692986,0.021447051,0.97855294
57287,Senator Rand Paul,1473444826,0.25662422,0.7433757
57288,Donald J. Trump,1470999454,0.064891405,0.93510866
57289,Donald J. Trump,1475692817,0.2087047,0.79129523
57290,Marco Rubio,1473962377,0.2907935,0.7092065
57291,Ted Cruz,1476926923,0.31249207,0.6875079
57292,Ted Cruz,1476925800,0.015152993,0.98484707
57293,Gov. Mike Huckabee,1477095949,0.09426777,0.90573215
57294,Gov. Mike Huckabee,1476926746,0.91627413,0.08372584
57295,Governor Mike Pence,1471552423,0.0006055465,0.9993944
57296,Ted Cruz,1473716744,0.77481145,0.22518852
57297,Mike Pence,1473196092,0.0052990015,0.994701
57298,John Kasich,1473513327,0.00028469294,0.99971527
57299,Rick Santorum,1476927944,0.299168,0.70083207
57300,Gov. Mike Huckabee,1477096429,0.024185138,0.9758149
57301,Governor Christie,1475784120,0.00101102,0.9989889
57302,Rick Santorum,1476926358,0.08681879,0.91318125
57303,Jeb Bush,1473626964,0.0065337345,0.9934663
57304,Rick Santorum,1476928101,0.00056768296,0.99943227
57305,Donald J. Trump,1476924512,0.0037208952,0.99627906
57306,Ted Cruz,1476720309,0.99967575,0.00032428157
57307,Governor Mike Pence,1473445745,0.016363338,0.9836367
57308,Jeb Bush,1475784366,0.10117458,0.8988254
57309,Donald J. Trump,1476925024,0.012001254,0.9879987
57310,Donald J. Trump,1473901040,0.0014629811,0.99853706
57311,Gov. Mike Huckabee,1476927042,1.0510905e-06,0.9999989
57312,Donald J. Trump,1476925823,0.009751139,0.99024886
57313,Rick Santorum,1476926282,0.96797705,0.03202292
57314,Mike Pence,1471551917,0.0014667279,0.99853325
57315,Gov. Mike Huckabee,1476926504,0.3913238,0.60867625
57316,Rick Santorum,1476929515,0.135624,0.86437595
57317,Donald J. Trump,1474304022,0.0017777998,0.9982222
57318,Governor Mike Pence,1476720389,0.010455886,0.98954415
57319,Gov. Mike Huckabee,1476929526,0.06928447,0.93071556
57320,Jim Gilmore,1475693092,0.29402912,0.7059708
57321,Mike Pence,1475783731,0.3229289,0.67707115
57322,Ben & Candy Carson,1473195943,0.001772669,0.9982273
57323,Mike Pence,1472331911,0.69977695,0.30022302
57324,Donald J. Trump,1476126840,0.0025147768,0.99748516
57325,Rick Santorum,1476927102,0.0011448965,0.9988551
57326,Senator Rand Paul,1473335130,0.0013933788,0.9986066
57327,Donald J. Trump,1476925497,0.02204851,0.9779515
57328,Marco Rubio,1473334549,0.007987111,0.9920129
57329,Donald J. Trump,1476926052,0.81483096,0.18516903
57330,Donald J. Trump,1475187475,0.014464313,0.98553574
57331,Carly Fiorina,1476541920,0.022799566,0.97720045
57332,Ben & Candy Carson,1473347377,0.10383506,0.896165
57333,Governor Mike Pence,1471886434,0.0062186457,0.9937814
57334,Ted Cruz,1473350076,0.009417037,0.99058294
57335,Carly Fiorina,1476300067,0.2570614,0.7429386
57336,Senator Rand Paul,1476644913,0.08675877,0.9132412
57337,Mike Pence,1475289788,0.025101656,0.9748983
57338,Mike Pence,1474321757,0.0041054236,0.99589455
57339,Donald J. Trump,1476756475,0.0078102774,0.9921897
57340,Mike Pence,1473190542,0.0643644,0.93563557
57341,John Kasich,1470946306,0.08900432,0.9109956
57342,Donald J. Trump,1472252370,0.00594817,0.9940519
57343,Mike Pence,1475862158,0.004856157,0.9951439
57344,Jim Gilmore,1475175564,0.0037331514,0.9962669
57345,Governor Mike Pence,1475242303,0.08017691,0.91982305
57346,Ted Cruz,1473348948,0.0165575,0.9834425
57347,Gov. Mike Huckabee,1473348893,0.031378146,0.96862185
57348,Governor Mike Pence,1476559920,0.088872425,0.9111276
57349,Senator Rand Paul,1471871860,1.7118491e-05,0.99998283
57350,Ted Cruz,1475862458,0.011253212,0.9887468
57351,Senator Rand Paul,1470946074,0.009698615,0.9903014
57352,Ted Cruz,1476374748,0.056111608,0.94388837
57353,Governor Christie,1476644403,0.0017113107,0.9982887
57354,Ted Cruz,1476300237,0.002108889,0.9978911
57355,Marco Rubio,1471964342,0.3761458,0.6238542
57356,Governor Mike Pence,1475493149,0.012720535,0.98727953
57357,John Kasich,1474307173,0.08339988,0.9166001
57358,Donald J. Trump,1472253082,0.0058873617,0.9941127
57359,Mike Pence,1475242118,0.21179055,0.78820944
57360,Carly Fiorina,1476374438,0.06515711,0.9348429
57361,Donald J. Trump,1474651616,0.0007441807,0.99925584
57362,Gov. Mike Huckabee,1476982961,0.12040084,0.87959915
57363,Donald J. Trump,1470881521,0.2824801,0.71751994
57364,Marco Rubio,1473032641,0.04859699,0.951403
57365,Ben & Candy Carson,1473189420,0.1443356,0.85566443
57366,Marco Rubio,1475863545,0.04467938,0.9553206
57367,Donald J. Trump,1473347867,3.334622e-06,0.99999666
57368,Governor Christie,1472486470,0.38441646,0.61558354
57369,Mike Pence,1475641737,0.07203627,0.9279637
57370,Ted Cruz,1471294082,0.073814645,0.92618537
57371,Senator Rand Paul,1472487103,0.0826023,0.91739774
57372,Governor Mike Pence,1471886292,0.013006729,0.9869933
57373,Governor Mike Pence,1471886350,2.7940727e-05,0.9999721
57374,Ted Cruz,1473348898,0.044175286,0.9558247
57375,Ben & Candy Carson,1471377688,0.035280712,0.96471936
57376,Ted Cruz,1473348801,0.080083,0.919917
57377,Marco Rubio,1475863005,0.01713034,0.9828697
57378,Donald J. Trump,1474651940,0.3194404,0.68055964
57379,Donald J. Trump,1476754935,1.48684685e-05,0.9999851
57380,Mike Pence,1474308499,0.39874095,0.6012591
57381,Donald J. Trump,1471914139,5.242256e-05,0.99994755
57382,Mike Pence,1477174004,0.07988976,0.9201102
57383,Donald J. Trump,1474233108,0.0651,0.9349
57384,Ted Cruz,1471278445,0.023957485,0.9760425
57385,Donald J. Trump,1473032988,1.3525614e-07,0.9999999
57386,Governor Mike Pence,1476560271,0.0006778981,0.9993222
57387,Senator Rand Paul,1470946280,0.070701025,0.929299
57388,Senator Rand Paul,1471958711,0.9837818,0.016218163
57389,Ted Cruz,1474308327,0.053963136,0.9460368
57390,Donald J. Trump,1474153029,9.992572e-06,0.99999
57391,Governor Mike Pence,1475242368,0.13072145,0.8692785
57392,Mike Pence,1471963737,0.100225635,0.8997744
57393,Governor Mike Pence,1476559717,0.07819481,0.9218052
57394,Donald J. Trump,1476300048,0.0050233467,0.99497664
57395,Mike Pence,1475175987,0.6397998,0.36020026
57396,John Kasich,1472574576,0.0065574213,0.99344254
57397,Donald J. Trump,1470881227,0.33289582,0.6671042
57398,Governor Mike Pence,1476558909,0.0026211145,0.99737895
57399,Gov. Mike Huckabee,1473348725,0.0010853765,0.9989146
57400,Senator Rand Paul,1473700714,0.015063485,0.98493654
57401,Marco Rubio,1472994782,0.006068085,0.9939319
57402,Ted Cruz,1476144276,0.016151827,0.98384815
57403,Donald J. Trump,1473906819,0.0018831054,0.99811697
57404,Donald J. Trump,1476195310,0.0020957345,0.9979043
57405,Governor Christie,1475863020,0.035637673,0.9643623
57406,Governor Mike Pence,1471886389,0.008976378,0.99102366
57407,Marco Rubio,1474155602,0.41020164,0.5897983
57408,Ted Cruz,1476558765,0.00056757475,0.9994324
57409,Donald J. Trump,1474153427,7.822665e-05,0.9999218
57411,Governor Christie,1471965298,0.6103463,0.3896537
57412,Mike Pence,1471294005,0.009568053,0.99043196
57413,Ted Cruz,1473703853,0.022406006,0.977594
57414,Governor Mike Pence,1476559912,0.0015375488,0.99846244
57415,Ted Cruz,1476195134,0.5910235,0.40897653
57416,Donald J. Trump,1476755014,0.45871508,0.541285
57417,Donald J. Trump,1474995538,0.0142003205,0.9857997
57418,Marco Rubio,1473190501,0.13833016,0.8616699
57419,Ted Cruz,1476643453,0.7867625,0.21323746
57420,Ted Cruz,1471278233,0.03806391,0.9619361
57421,Marco Rubio,1473390139,0.053799875,0.94620013
57422,Donald J. Trump,1471913811,0.057590198,0.94240975
57423,Ted Cruz,1473251651,0.9410122,0.058987845
57424,Mike Pence,1471963719,0.037417445,0.9625826
57425,Senator Rand Paul,1476299642,0.17275298,0.827247
57426,Ben & Candy Carson,1473251460,0.18151501,0.818485
57427,Donald J. Trump,1471963618,2.6376601e-05,0.99997365
57428,Gov. Mike Huckabee,1473122874,0.08463465,0.9153654
57429,Senator Rand Paul,1471893823,0.0063417456,0.99365824
57430,Governor Mike Pence,1474568798,0.00031549588,0.9996846
57431,Governor Mike Pence,1474381374,0.00023367684,0.9997663
57432,John Kasich,1471550705,0.0035206522,0.99647933
57433,Governor Mike Pence,1473356596,0.0003360651,0.99966395
57434,Mike Pence,1473357175,0.13003823,0.86996174
57435,Marco Rubio,1473355100,0.17532228,0.82467777
57436,Mike Pence,1473357036,0.3963747,0.60362524
57437,Jeb Bush,1475789427,0.9657587,0.034241274
57438,John Kasich,1471550697,0.13033044,0.86966956
57439,Ted Cruz,1474471239,0.037785947,0.96221405
57440,Ted Cruz,1475539840,0.5017728,0.49822715
57441,Governor Mike Pence,1471893818,9.3064455e-06,0.9999907
57442,Jim Gilmore,1471032038,0.8502147,0.1497852
57443,Mike Pence,1473356391,0.07938871,0.92061126
57444,Mike Pence,1474405335,0.0046745175,0.99532545
57445,Donald J. Trump,1474661629,0.069749035,0.930251
57446,Senator Rand Paul,1476717392,0.00058769423,0.9994123
57447,John Kasich,1472424168,0.023125269,0.9768747
57448,Mike Pence,1471403495,0.008815699,0.9911843
57449,Senator Rand Paul,1474938182,0.62838644,0.3716136
57450,Senator Rand Paul,1473352561,0.05633808,0.9436619
57451,Senator Rand Paul,1474937735,0.0031319538,0.9968681
57452,John Kasich,1473698113,0.0052034305,0.9947966
57453,Donald J. Trump,1474682996,0.00018731118,0.99981266
57454,Senator Rand Paul,1473357245,0.004269236,0.9957308
57455,Marco Rubio,1474662328,0.9546651,0.045334827
57456,Donald J. Trump,1474381322,0.05532068,0.9446793
57457,John Kasich,1474381291,0.79595494,0.20404507
57458,Donald J. Trump,1475938102,0.11187782,0.8881222
57459,Gov. Mike Huckabee,1473123776,0.052229475,0.94777054
57460,Governor Mike Pence,1472848655,0.0032532844,0.99674666
57461,Jim Gilmore,1474472157,0.03284903,0.967151
57462,Governor Mike Pence,1473356613,0.00041943273,0.99958056
57463,Ben & Candy Carson,1473354871,0.054188658,0.94581133
57464,Mike Pence,1473356706,0.4909879,0.50901204
57465,Donald J. Trump,1471031298,0.016611412,0.98338866
57466,Governor Mike Pence,1473356020,0.00027639995,0.9997236
57467,Mike Pence,1475636680,0.0059706382,0.9940294
57468,Ted Cruz,1475192211,0.00091121526,0.99908876
57469,Mike Pence,1472605263,0.0050923456,0.9949077
57470,Marco Rubio,1475275685,0.042916756,0.9570833
57471,Governor Mike Pence,1474381394,0.21747023,0.7825298
57472,Senator Rand Paul,1474937639,0.18161768,0.8183823
57473,Governor Mike Pence,1474381415,3.4431196e-05,0.99996555
57474,Donald J. Trump,1472157938,0.0046253516,0.9953746
57475,Donald J. Trump,1471047458,0.00056665554,0.99943334
57476,Governor Mike Pence,1474382050,0.072411984,0.92758805
57477,Senator Rand Paul,1474937683,0.03949994,0.96050006
57478,Carly Fiorina,1474333397,0.04626942,0.9537306
57479,Gov. Mike Huckabee,1475635427,0.007236555,0.99276346
57480,Ted Cruz,1473697718,0.032989923,0.96701
57481,Governor Mike Pence,1471894983,0.009689891,0.99031013
57482,Marco Rubio,1474661760,0.89253235,0.10746771
57483,Governor Mike Pence,1471031546,0.14117935,0.8588207
57484,Senator Rand Paul,1476718527,0.027788788,0.97221124
57485,Mike Pence,1471383137,0.030785723,0.9692143
57486,Ted Cruz,1476026864,0.14738648,0.85261357
57487,Ted Cruz,1472484809,0.054030612,0.9459694
57488,Mike Pence,1474937636,0.00047148886,0.9995285
57489,John Kasich,1471528325,0.030671548,0.9693284
57490,John Kasich,1474568816,0.30184945,0.6981505
